acn,cid,sfd,aod,drcr,channel,amount,occupation,narration,transaction_date,gst_import
1298666113,80999,Cash,2025-08-17,1,RTGS,3438,Farmer,Tax Refund,2026-05-05,0
1298666113,80999,Cash,2025-08-17,0,ATM,1709,Farmer,Mobile Recharge,2026-05-15,1
1298666113,80999,Cash,2025-08-17,1,Branch,103539,Farmer,Cash Deposit,2026-06-03,1
1298666113,80999,Cash,2025-08-17,1,Internet Banking,31725,Farmer,Tax Refund,2026-06-04,1
1298666113,80999,Cash,2025-08-17,0,Branch,18962,Farmer,Shopping Mall,2026-06-12,0
1298666113,80999,Cash,2025-08-17,0,IMPS,1035,Farmer,POS Purchase,2026-07-16,1
1298666113,80999,Cash,2025-08-17,0,Internet Banking,4741,Farmer,Broadband Bill,2026-07-18,0
1298666113,80999,Cash,2025-08-17,0,Internet Banking,3972,Farmer,Broadband Bill,2026-07-18,0
1298666113,80999,Cash,2025-08-17,1,Branch,24158,Farmer,Business Credit,2026-07-19,0
1298666113,80999,Cash,2025-08-17,0,Internet Banking,94321,Farmer,Mutual Fund SIP,2026-07-31,1
1298666113,80999,Cash,2025-08-17,1,RTGS,7450,Farmer,Dividend,2026-08-12,0
1298666113,80999,Cash,2025-08-17,0,NEFT,2788,Farmer,Mobile Recharge,2026-08-13,1
1298666113,80999,Cash,2025-08-17,0,Internet Banking,52710,Farmer,Loan EMI,2026-08-16,0
1298666113,80999,Cash,2025-08-17,0,UPI,9946,Farmer,Hotel Booking,2026-11-29,0
1298666113,80999,Cash,2025-08-17,0,Internet Banking,1093,Farmer,Electricity Bill,2026-12-31,1
1299101203,75943,Cash,2026-01-11,0,IMPS,44060,Student,Travel Booking,2026-04-14,1
1299101203,75943,Cash,2026-01-11,1,Internet Banking,100236,Student,Salary Credit,2026-04-28,1
1299101203,75943,Cash,2026-01-11,0,Internet Banking,16447,Student,Rent Payment,2026-05-24,0
1299101203,75943,Cash,2026-01-11,0,Internet Banking,4619,Student,Mutual Fund SIP,2026-06-04,0
1299101203,75943,Cash,2026-01-11,0,UPI,212,Student,UPI Payment,2026-06-05,1
1299101203,75943,Cash,2026-01-11,0,Internet Banking,6943,Student,Electricity Bill,2026-07-12,1
1299101203,75943,Cash,2026-01-11,0,ATM,9239,Student,Medical,2026-08-12,0
1299101203,75943,Cash,2026-01-11,0,Internet Banking,671,Student,Water Bill,2026-08-19,1
1299101203,75943,Cash,2026-01-11,0,ATM,701,Student,ATM Withdrawal,2026-08-30,0
1299101203,75943,Cash,2026-01-11,0,Internet Banking,2293,Student,Water Bill,2026-09-23,0
1299101203,75943,Cash,2026-01-11,1,Internet Banking,3452,Student,Interest Credit,2026-11-21,1
1299101203,75943,Cash,2026-01-11,0,UPI,5967,Student,Fuel,2026-11-27,0
1299101203,75943,Cash,2026-01-11,0,UPI,11827,Student,POS Purchase,2026-12-24,0
1303353754,86688,Loan,2026-04-26,0,Internet Banking,943,Self-Employed,Electricity Bill,2026-05-06,0
1303353754,86688,Loan,2026-04-26,0,ATM,11722,Self-Employed,ATM Withdrawal,2026-05-15,0
1303353754,86688,Loan,2026-04-26,0,ATM,11091,Self-Employed,ATM Withdrawal,2026-05-23,0
1303353754,86688,Loan,2026-04-26,0,UPI,109974,Self-Employed,Hotel Booking,2026-06-12,0
1303353754,86688,Loan,2026-04-26,0,Internet Banking,949,Self-Employed,Broadband Bill,2026-07-06,0
1303353754,86688,Loan,2026-04-26,0,Internet Banking,1199,Self-Employed,Mobile Recharge,2026-07-16,1
1303353754,86688,Loan,2026-04-26,0,Branch,54192,Self-Employed,Hotel Booking,2026-08-01,0
1303353754,86688,Loan,2026-04-26,0,Internet Banking,2146,Self-Employed,Restaurant,2026-08-03,0
1303353754,86688,Loan,2026-04-26,0,RTGS,16447,Self-Employed,Rent Payment,2026-08-06,0
1303353754,86688,Loan,2026-04-26,1,Internet Banking,84557,Self-Employed,Tax Refund,2026-08-15,1
1303353754,86688,Loan,2026-04-26,1,RTGS,1560,Self-Employed,Interest Credit,2026-11-14,1
1303353754,86688,Loan,2026-04-26,1,Branch,225524,Self-Employed,Cash Deposit,2026-12-15,0
1310326539,38963,Investment,2025-07-28,1,Branch,250417,Self-Employed,Cheque Deposit,2026-04-11,1
1310326539,38963,Investment,2025-07-28,0,Internet Banking,7975,Self-Employed,Mutual Fund SIP,2026-05-04,0
1310326539,38963,Investment,2025-07-28,0,ATM,1742,Self-Employed,Shopping Mall,2026-05-13,1
1310326539,38963,Investment,2025-07-28,1,Branch,278474,Self-Employed,Cheque Deposit,2026-05-17,1
1310326539,38963,Investment,2025-07-28,1,Branch,61631,Self-Employed,Cheque Deposit,2026-05-19,1
1310326539,38963,Investment,2025-07-28,1,NEFT,236968,Self-Employed,Business Credit,2026-05-29,1
1310326539,38963,Investment,2025-07-28,1,RTGS,7192,Self-Employed,GST Refund,2026-05-30,0
1310326539,38963,Investment,2025-07-28,0,NEFT,13069,Self-Employed,Medical,2026-06-19,1
1310326539,38963,Investment,2025-07-28,0,Internet Banking,33607,Self-Employed,Online Shopping,2026-07-21,0
1310326539,38963,Investment,2025-07-28,0,ATM,8225,Self-Employed,ATM Withdrawal,2026-07-22,0
1310326539,38963,Investment,2025-07-28,0,UPI,49268,Self-Employed,Rent Payment,2026-09-03,0
1310326539,38963,Investment,2025-07-28,0,UPI,1489,Self-Employed,Mobile Recharge,2026-10-16,0
1310326539,38963,Investment,2025-07-28,0,Internet Banking,33355,Self-Employed,Loan EMI,2026-10-30,0
1310326539,38963,Investment,2025-07-28,1,NEFT,12266,Self-Employed,GST Refund,2026-11-25,0
1310326539,38963,Investment,2025-07-28,0,Internet Banking,2185,Self-Employed,Electricity Bill,2026-12-21,1
1317980358,60561,Loan,2026-02-23,0,RTGS,1692,Self-Employed,Restaurant,2026-04-05,1
1317980358,60561,Loan,2026-02-23,0,UPI,2863,Self-Employed,Fuel,2026-04-10,1
1317980358,60561,Loan,2026-02-23,0,Internet Banking,2332,Self-Employed,Water Bill,2026-06-17,0
1317980358,60561,Loan,2026-02-23,0,UPI,2951,Self-Employed,UPI Payment,2026-07-09,0
1317980358,60561,Loan,2026-02-23,0,Branch,48437,Self-Employed,Rent Payment,2026-07-10,0
1317980358,60561,Loan,2026-02-23,1,NEFT,222481,Self-Employed,Premature,2026-07-10,0
1317980358,60561,Loan,2026-02-23,1,NEFT,1241,Self-Employed,Interest Credit,2026-07-12,1
1328029858,74575,Loan,2025-09-23,0,ATM,18996,Retired,ATM Withdrawal,2026-04-09,0
1328029858,74575,Loan,2025-09-23,0,UPI,3620,Retired,POS Purchase,2026-07-12,1
1328029858,74575,Loan,2025-09-23,1,Internet Banking,8728,Retired,Dividend,2026-08-30,1
1328029858,74575,Loan,2025-09-23,0,Branch,5495,Retired,Fuel,2026-09-12,1
1328029858,74575,Loan,2025-09-23,0,Branch,22981,Retired,Shopping Mall,2026-11-15,1
1328029858,74575,Loan,2025-09-23,0,RTGS,58625,Retired,Travel Booking,2026-11-22,0
1328029858,74575,Loan,2025-09-23,1,Branch,78902,Retired,Cash Deposit,2026-11-30,1
1354468616,44814,Investment,2026-06-16,0,UPI,3529,Student,UPI Payment,2026-07-09,1
1354468616,44814,Investment,2026-06-16,1,RTGS,1688,Student,Interest Credit,2026-07-20,0
1354468616,44814,Investment,2026-06-16,0,UPI,4013,Student,UPI Payment,2026-09-02,1
1354468616,44814,Investment,2026-06-16,1,RTGS,75066,Student,Tax Refund,2026-09-05,1
1354468616,44814,Investment,2026-06-16,1,Internet Banking,19289,Student,Tax Refund,2026-10-08,1
1354468616,44814,Investment,2026-06-16,0,ATM,8373,Student,Shopping Mall,2026-10-11,1
1354468616,44814,Investment,2026-06-16,0,IMPS,8349,Student,Travel Booking,2026-11-08,0
1354468616,44814,Investment,2026-06-16,1,Branch,281337,Student,Cheque Deposit,2026-12-27,1
1354468616,44814,Investment,2026-06-16,1,Internet Banking,26234,Student,Salary Credit,2026-12-30,0
1369906326,94915,Salary,2026-01-29,1,Branch,312502,Farmer,Business Credit,2026-04-03,0
1369906326,94915,Salary,2026-01-29,1,Branch,79910,Farmer,Cash Deposit,2026-04-14,0
1369906326,94915,Salary,2026-01-29,0,NEFT,114572,Farmer,Hotel Booking,2026-05-05,1
1369906326,94915,Salary,2026-01-29,1,Internet Banking,3126,Farmer,Interest Credit,2026-05-15,0
1369906326,94915,Salary,2026-01-29,1,UPI,67560,Farmer,Business Credit,2026-06-05,1
1369906326,94915,Salary,2026-01-29,0,UPI,4587,Farmer,UPI Payment,2026-07-25,0
1369906326,94915,Salary,2026-01-29,1,Internet Banking,53192,Farmer,Tax Refund,2026-08-14,1
1369906326,94915,Salary,2026-01-29,0,Internet Banking,2352,Farmer,Broadband Bill,2026-08-26,0
1369906326,94915,Salary,2026-01-29,1,Internet Banking,4448,Farmer,Interest Credit,2026-09-20,0
1369906326,94915,Salary,2026-01-29,0,ATM,10760,Farmer,ATM Withdrawal,2026-10-09,0
1369906326,94915,Salary,2026-01-29,0,IMPS,21376,Farmer,Online Shopping,2026-11-27,0
1369906326,94915,Salary,2026-01-29,0,NEFT,35686,Farmer,Online Shopping,2026-11-30,0
1369906326,94915,Salary,2026-01-29,0,RTGS,2218,Farmer,Restaurant,2026-12-29,1
1376212653,88772,Cash,2026-05-23,0,IMPS,4445,Business,Restaurant,2026-06-05,1
1376212653,88772,Cash,2026-05-23,1,NEFT,114583,Business,Salary Credit,2026-06-17,1
1376212653,88772,Cash,2026-05-23,1,Branch,212630,Business,Cheque Deposit,2026-06-21,0
1376212653,88772,Cash,2026-05-23,0,ATM,18567,Business,ATM Withdrawal,2026-07-22,0
1376212653,88772,Cash,2026-05-23,0,Branch,41531,Business,Rent Payment,2026-08-11,0
1376212653,88772,Cash,2026-05-23,0,UPI,15771,Business,Travel Booking,2026-08-24,0
1376212653,88772,Cash,2026-05-23,0,IMPS,27672,Business,Shopping Mall,2026-09-08,1
1376212653,88772,Cash,2026-05-23,0,Internet Banking,56800,Business,Mutual Fund SIP,2026-10-07,0
1376212653,88772,Cash,2026-05-23,0,RTGS,14072,Business,Rent Payment,2026-10-25,1
1376212653,88772,Cash,2026-05-23,0,Internet Banking,45257,Business,Insurance Premium,2026-11-06,0
1376212653,88772,Cash,2026-05-23,1,RTGS,161025,Business,Business Credit,2026-11-07,0
1376212653,88772,Cash,2026-05-23,0,Internet Banking,29577,Business,Travel Booking,2026-12-05,1
1393434735,92468,Salary,2026-01-08,0,Internet Banking,1022,Self-Employed,POS Purchase,2026-04-10,0
1393434735,92468,Salary,2026-01-08,0,Internet Banking,4522,Self-Employed,Electricity Bill,2026-04-27,1
1393434735,92468,Salary,2026-01-08,0,Internet Banking,1246,Self-Employed,Broadband Bill,2026-06-01,0
1393434735,92468,Salary,2026-01-08,0,UPI,691,Self-Employed,Mobile Recharge,2026-06-26,1
1393434735,92468,Salary,2026-01-08,0,Internet Banking,26145,Self-Employed,Online Shopping,2026-07-01,0
1393434735,92468,Salary,2026-01-08,0,Internet Banking,25010,Self-Employed,Insurance Premium,2026-07-14,1
1393434735,92468,Salary,2026-01-08,0,NEFT,5004,Self-Employed,Hotel Booking,2026-07-23,0
1393434735,92468,Salary,2026-01-08,0,RTGS,22990,Self-Employed,Online Shopping,2026-07-29,0
1393434735,92468,Salary,2026-01-08,1,RTGS,25391,Self-Employed,GST Refund,2026-09-15,0
1393434735,92468,Salary,2026-01-08,0,Branch,2168,Self-Employed,Online Shopping,2026-09-17,1
1393434735,92468,Salary,2026-01-08,0,Internet Banking,78056,Self-Employed,Mutual Fund SIP,2026-09-23,1
1393434735,92468,Salary,2026-01-08,0,Internet Banking,23713,Self-Employed,Mutual Fund SIP,2026-10-09,1
1393434735,92468,Salary,2026-01-08,0,Internet Banking,3148,Self-Employed,Electricity Bill,2026-11-04,0
1393434735,92468,Salary,2026-01-08,0,Internet Banking,16787,Self-Employed,Rent Payment,2026-11-06,1
1393434735,92468,Salary,2026-01-08,0,ATM,10669,Self-Employed,ATM Withdrawal,2026-11-17,0
1393434735,92468,Salary,2026-01-08,0,Internet Banking,497,Self-Employed,Water Bill,2026-12-19,0
1394600257,79263,Cash,2025-08-03,0,Internet Banking,6536,Retired,Electricity Bill,2026-06-11,1
1394600257,79263,Cash,2025-08-03,1,Branch,436557,Retired,Premature,2026-06-13,1
1394600257,79263,Cash,2025-08-03,0,NEFT,5913,Retired,Fuel,2026-07-10,1
1394600257,79263,Cash,2025-08-03,0,Internet Banking,16009,Retired,Loan EMI,2026-07-11,0
1394600257,79263,Cash,2025-08-03,0,Internet Banking,2157,Retired,Electricity Bill,2026-08-09,0
1394600257,79263,Cash,2025-08-03,0,NEFT,24057,Retired,Online Shopping,2026-08-22,0
1394600257,79263,Cash,2025-08-03,0,Internet Banking,28199,Retired,Loan EMI,2026-09-10,0
1394600257,79263,Cash,2025-08-03,0,Branch,16913,Retired,Online Shopping,2026-09-21,0
1394600257,79263,Cash,2025-08-03,0,UPI,11849,Retired,POS Purchase,2026-10-16,1
1394600257,79263,Cash,2025-08-03,0,Internet Banking,7437,Retired,Electricity Bill,2026-11-25,1
1394600257,79263,Cash,2025-08-03,0,Internet Banking,38093,Retired,Loan EMI,2026-12-06,1
1394600257,79263,Cash,2025-08-03,1,Branch,128354,Retired,Cheque Deposit,2026-12-31,0
1404111632,26795,Investment,2025-09-19,1,NEFT,2627,Salaried,Dividend,2026-04-17,1
1404111632,26795,Investment,2025-09-19,0,Internet Banking,29213,Salaried,Insurance Premium,2026-04-26,0
1404111632,26795,Investment,2025-09-19,0,RTGS,28914,Salaried,Medical,2026-05-09,1
1404111632,26795,Investment,2025-09-19,1,NEFT,101174,Salaried,Salary Credit,2026-08-01,1
1404111632,26795,Investment,2025-09-19,1,RTGS,47045,Salaried,Tax Refund,2026-08-17,0
1404111632,26795,Investment,2025-09-19,0,Internet Banking,2698,Salaried,Medical,2026-08-17,0
1404111632,26795,Investment,2025-09-19,0,ATM,3439,Salaried,Medical,2026-09-03,0
1404111632,26795,Investment,2025-09-19,1,Internet Banking,91090,Salaried,Salary Credit,2026-09-14,1
1404111632,26795,Investment,2025-09-19,0,Internet Banking,1424,Salaried,Mobile Recharge,2026-11-16,1
1404111632,26795,Investment,2025-09-19,0,Internet Banking,5043,Salaried,Electricity Bill,2026-11-29,0
1404111632,26795,Investment,2025-09-19,0,ATM,3759,Salaried,ATM Withdrawal,2026-12-07,0
1404111632,26795,Investment,2025-09-19,1,RTGS,9636,Salaried,GST Refund,2026-12-19,1
1410442171,24623,Salary,2025-12-16,0,NEFT,60780,Student,Travel Booking,2026-04-24,0
1410442171,24623,Salary,2025-12-16,0,ATM,1378,Student,ATM Withdrawal,2026-06-01,0
1410442171,24623,Salary,2025-12-16,0,IMPS,67133,Student,Travel Booking,2026-06-17,1
1410442171,24623,Salary,2025-12-16,1,Internet Banking,26346,Student,Salary Credit,2026-06-29,1
1410442171,24623,Salary,2025-12-16,1,Branch,188969,Student,Cheque Deposit,2026-07-04,0
1410442171,24623,Salary,2025-12-16,0,Branch,42105,Student,Hotel Booking,2026-08-17,0
1418178247,10360,Loan,2025-09-28,0,Internet Banking,31552,Self-Employed,Online Shopping,2026-04-06,0
1418178247,10360,Loan,2025-09-28,1,Branch,235384,Self-Employed,Cash Deposit,2026-04-12,0
1418178247,10360,Loan,2025-09-28,1,Branch,208808,Self-Employed,Cheque Deposit,2026-05-12,1
1418178247,10360,Loan,2025-09-28,0,Internet Banking,59370,Self-Employed,Mutual Fund SIP,2026-05-13,0
1418178247,10360,Loan,2025-09-28,0,Internet Banking,18166,Self-Employed,Loan EMI,2026-06-13,0
1418178247,10360,Loan,2025-09-28,0,Internet Banking,89404,Self-Employed,Mutual Fund SIP,2026-06-20,1
1418178247,10360,Loan,2025-09-28,0,IMPS,3283,Self-Employed,Fuel,2026-06-26,1
1418178247,10360,Loan,2025-09-28,0,Internet Banking,8438,Self-Employed,Loan EMI,2026-06-28,0
1418178247,10360,Loan,2025-09-28,1,UPI,255975,Self-Employed,Premature,2026-07-09,0
1418178247,10360,Loan,2025-09-28,0,NEFT,71524,Self-Employed,Travel Booking,2026-07-11,1
1418178247,10360,Loan,2025-09-28,1,Branch,246612,Self-Employed,Cheque Deposit,2026-07-31,0
1418178247,10360,Loan,2025-09-28,1,Branch,218522,Self-Employed,Cash Deposit,2026-09-07,0
1418178247,10360,Loan,2025-09-28,0,Internet Banking,42534,Self-Employed,Insurance Premium,2026-09-18,1
1418178247,10360,Loan,2025-09-28,0,Branch,15026,Self-Employed,Travel Booking,2026-10-09,0
1418178247,10360,Loan,2025-09-28,0,ATM,18878,Self-Employed,ATM Withdrawal,2026-10-20,0
1422633044,23443,Cash,2026-06-22,0,Internet Banking,16014,Student,Mutual Fund SIP,2026-07-17,1
1422633044,23443,Cash,2026-06-22,0,Internet Banking,11825,Student,Insurance Premium,2026-07-29,0
1422633044,23443,Cash,2026-06-22,0,Internet Banking,1793,Student,Broadband Bill,2026-09-07,1
1422633044,23443,Cash,2026-06-22,0,NEFT,2468,Student,Medical,2026-09-08,0
1422633044,23443,Cash,2026-06-22,1,Branch,187879,Student,Cheque Deposit,2026-09-21,0
1422633044,23443,Cash,2026-06-22,0,Internet Banking,526,Student,Water Bill,2026-12-03,0
1422633044,23443,Cash,2026-06-22,0,Internet Banking,1714,Student,Restaurant,2026-12-27,1
1433362584,21155,Salary,2026-03-29,0,Internet Banking,6728,Farmer,Electricity Bill,2026-05-12,1
1433362584,21155,Salary,2026-03-29,0,ATM,786,Farmer,Fuel,2026-05-22,1
1433362584,21155,Salary,2026-03-29,1,Branch,279672,Farmer,Cash Deposit,2026-06-16,0
1433362584,21155,Salary,2026-03-29,0,ATM,6655,Farmer,POS Purchase,2026-07-20,1
1433362584,21155,Salary,2026-03-29,0,RTGS,949,Farmer,Medical,2026-07-23,1
1433362584,21155,Salary,2026-03-29,0,Internet Banking,14602,Farmer,POS Purchase,2026-08-06,1
1433362584,21155,Salary,2026-03-29,0,Internet Banking,35229,Farmer,Insurance Premium,2026-08-28,1
1433362584,21155,Salary,2026-03-29,1,Branch,84716,Farmer,Cheque Deposit,2026-08-28,0
1433362584,21155,Salary,2026-03-29,0,Internet Banking,2934,Farmer,Water Bill,2026-09-07,1
1433362584,21155,Salary,2026-03-29,1,NEFT,29861,Farmer,Salary Credit,2026-09-16,1
1433362584,21155,Salary,2026-03-29,0,Internet Banking,1901,Farmer,Water Bill,2026-10-03,1
1433362584,21155,Salary,2026-03-29,1,RTGS,119305,Farmer,Salary Credit,2026-10-17,0
1433362584,21155,Salary,2026-03-29,1,NEFT,2293,Farmer,GST Refund,2026-11-01,0
1433362584,21155,Salary,2026-03-29,1,RTGS,4418,Farmer,Interest Credit,2026-11-09,1
1433362584,21155,Salary,2026-03-29,1,NEFT,5267,Farmer,GST Refund,2026-11-12,0
1433362584,21155,Salary,2026-03-29,0,Internet Banking,67417,Farmer,Travel Booking,2026-11-27,1
1433362584,21155,Salary,2026-03-29,1,Internet Banking,482829,Farmer,Premature,2026-12-18,0
1436232325,36781,Investment,2025-12-31,1,NEFT,326,Business,Interest Credit,2026-06-03,1
1436232325,36781,Investment,2025-12-31,1,RTGS,23124,Business,Dividend,2026-09-22,1
1436232325,36781,Investment,2025-12-31,0,Internet Banking,3196,Business,Electricity Bill,2026-10-28,1
1436232325,36781,Investment,2025-12-31,1,IMPS,231094,Business,Business Credit,2026-10-28,0
1436232325,36781,Investment,2025-12-31,0,Internet Banking,64878,Business,Mutual Fund SIP,2026-11-09,1
1436232325,36781,Investment,2025-12-31,1,Internet Banking,1954,Business,Interest Credit,2026-11-11,0
1445147519,94129,Loan,2026-02-18,0,Internet Banking,7214,Student,Loan EMI,2026-05-09,1
1445147519,94129,Loan,2026-02-18,0,Internet Banking,1706,Student,Shopping Mall,2026-05-26,1
1445147519,94129,Loan,2026-02-18,0,UPI,73403,Student,Hotel Booking,2026-06-21,0
1445147519,94129,Loan,2026-02-18,0,Branch,76889,Student,Travel Booking,2026-07-21,0
1445147519,94129,Loan,2026-02-18,0,Internet Banking,2120,Student,Electricity Bill,2026-07-29,1
1445147519,94129,Loan,2026-02-18,0,RTGS,5930,Student,Online Shopping,2026-07-29,0
1445147519,94129,Loan,2026-02-18,0,Internet Banking,96821,Student,Mutual Fund SIP,2026-08-06,0
1445147519,94129,Loan,2026-02-18,0,NEFT,112305,Student,Hotel Booking,2026-08-10,1
1445147519,94129,Loan,2026-02-18,0,Branch,58640,Student,Travel Booking,2026-08-10,1
1445147519,94129,Loan,2026-02-18,1,RTGS,3388,Student,Interest Credit,2026-09-14,0
1445147519,94129,Loan,2026-02-18,1,RTGS,19582,Student,GST Refund,2026-10-07,1
1445147519,94129,Loan,2026-02-18,0,NEFT,2201,Student,Restaurant,2026-10-29,1
1445147519,94129,Loan,2026-02-18,1,Branch,68186,Student,Cheque Deposit,2026-11-16,0
1445147519,94129,Loan,2026-02-18,1,Branch,91754,Student,Cash Deposit,2026-12-05,1
1445147519,94129,Loan,2026-02-18,0,UPI,11511,Student,POS Purchase,2026-12-27,0
1457633908,18457,Cash,2026-03-22,1,NEFT,28488,Student,Salary Credit,2026-05-02,1
1457633908,18457,Cash,2026-03-22,0,ATM,41427,Student,Online Shopping,2026-05-03,0
1457633908,18457,Cash,2026-03-22,0,IMPS,2706,Student,Mobile Recharge,2026-05-09,0
1457633908,18457,Cash,2026-03-22,0,Internet Banking,43828,Student,Insurance Premium,2026-06-16,1
1457633908,18457,Cash,2026-03-22,0,Internet Banking,991,Student,Water Bill,2026-06-27,1
1457633908,18457,Cash,2026-03-22,0,Internet Banking,581,Student,Mobile Recharge,2026-07-20,1
1457633908,18457,Cash,2026-03-22,1,Internet Banking,339914,Student,Business Credit,2026-08-07,1
1457633908,18457,Cash,2026-03-22,1,Branch,234211,Student,Cash Deposit,2026-08-07,0
1457633908,18457,Cash,2026-03-22,1,Branch,66370,Student,Premature,2026-08-13,0
1457633908,18457,Cash,2026-03-22,0,Internet Banking,5459,Student,Electricity Bill,2026-08-29,1
1457633908,18457,Cash,2026-03-22,1,RTGS,1273,Student,Interest Credit,2026-09-12,0
1457633908,18457,Cash,2026-03-22,0,RTGS,14772,Student,Rent Payment,2026-10-07,1
1457633908,18457,Cash,2026-03-22,1,RTGS,90479,Student,Tax Refund,2026-10-19,0
1457633908,18457,Cash,2026-03-22,1,Branch,95731,Student,Cheque Deposit,2026-11-02,1
1457633908,18457,Cash,2026-03-22,0,NEFT,4819,Student,Fuel,2026-11-11,0
1457633908,18457,Cash,2026-03-22,0,ATM,3471,Student,ATM Withdrawal,2026-12-29,0
1495609653,63945,Salary,2025-10-13,0,UPI,55935,Self-Employed,Rent Payment,2026-04-24,0
1495609653,63945,Salary,2025-10-13,0,ATM,32013,Self-Employed,Hotel Booking,2026-08-04,1
